Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Mitchell L.E., Lin J.C., Hutyra L.R., Bowling D.R., Cohen R.C., Davis K.J., DiGangi E., Duren R.M., Ehleringer J.R., Fain C., Falk M., Guha A., Karion A., Keeling R.F., Kim J., Miles N.L., Miller C.E., Newman S., Pataki D.E., Prinzivalli S., Ren X., Rice A., Richardson S.J., Sargent M., Stephens B.B., Turnbull J.C., Verhulst K.R., Vogel F., Weiss R.F., Whetstone J., Wofsy S.C.","34979116900;56097010700;6507003616;35978069700;57200319386;7403213622;57192647950;7003412405;7005417981;57224517858;35304981600;55453152400;7801322527;7005089628;36142937600;56245933700;7406258560;7402546082;6602499847;57216279670;7401875806;7202277933;7202589138;24779089500;7102889046;55347113700;26532053100;23010744300;7404027402;6602122706;57216594014;","A multi-city urban atmospheric greenhouse gas measurement data synthesis",2022,"Scientific Data","9","1","361","","",,1,"10.1038/s41597-022-01467-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132895895&doi=10.1038%2fs41597-022-01467-3&partnerID=40&md5=49667904833d05e52e3e01c274d6c9ae","University of Utah, Salt Lake City, UT, United States; Boston University, Boston, MA, United States; University of California Berkeley, Berkeley, CA, United States; The Pennsylvania State University, University Park, PA, United States; Earth Networks, Inc., Germantown, MD, United States; University of Arizona, Tucson, AZ, United States; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA, United States; California Air Resources Board, Sacramento, CA, United States; Bay Area Air Quality Management District, San Francisco, CA, United States; National Institute of Standards and Technology, Gaithersburg, MD, United States; Scripps Institute of Oceanography, University of California San Diego, La Jolla, CA, United States; Air Resources Laboratory, National Oceanic and Atmospheric Administration, College Park, MD, United States; Portland State University, Portland, OR, United States; Harvard University, Cambridge, MA, United States; University Corporation for Atmospheric Research, Boulder, CO, United States; GNS Science, Lower Hutt, New Zealand; CIRES, University of Colorado at Boulder, Boulder, CO, United States; Environment and Climate Change Canada, Toronto, Canada","Mitchell, L.E., University of Utah, Salt Lake City, UT, United States; Lin, J.C., University of Utah, Salt Lake City, UT, United States; Hutyra, L.R., Boston University, Boston, MA, United States; Bowling, D.R., University of Utah, Salt Lake City, UT, United States; Cohen, R.C., University of California Berkeley, Berkeley, CA, United States; Davis, K.J., The Pennsylvania State University, University Park, PA, United States; DiGangi, E., Earth Networks, Inc., Germantown, MD, United States; Duren, R.M., University of Arizona, Tucson, AZ, United States, Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA, United States; Ehleringer, J.R., University of Utah, Salt Lake City, UT, United States; Fain, C., Earth Networks, Inc., Germantown, MD, United States; Falk, M., California Air Resources Board, Sacramento, CA, United States; Guha, A., Bay Area Air Quality Management District, San Francisco, CA, United States; Karion, A., National Institute of Standards and Technology, Gaithersburg, MD, United States; Keeling, R.F., Scripps Institute of Oceanography, University of California San Diego, La Jolla, CA, United States; Kim, J., Scripps Institute of Oceanography, University of California San Diego, La Jolla, CA, United States; Miles, N.L., The Pennsylvania State University, University Park, PA, United States; Miller, C.E., Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA, United States; Newman, S., Bay Area Air Quality Management District, San Francisco, CA, United States; Pataki, D.E., University of Utah, Salt Lake City, UT, United States; Prinzivalli, S., Earth Networks, Inc., Germantown, MD, United States; Ren, X., Air Resources Laboratory, National Oceanic and Atmospheric Administration, College Park, MD, United States; Rice, A., Portland State University, Portland, OR, United States; Richardson, S.J., The Pennsylvania State University, University Park, PA, United States; Sargent, M., Harvard University, Cambridge, MA, United States; Stephens, B.B., University Corporation for Atmospheric Research, Boulder, CO, United States; Turnbull, J.C., GNS Science, Lower Hutt, New Zealand, CIRES, University of Colorado at Boulder, Boulder, CO, United States; Verhulst, K.R., Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA, United States; Vogel, F., Environment and Climate Change Canada, Toronto, Canada; Weiss, R.F., Scripps Institute of Oceanography, University of California San Diego, La Jolla, CA, United States; Whetstone, J., National Institute of Standards and Technology, Gaithersburg, MD, United States; Wofsy, S.C., Harvard University, Cambridge, MA, United States","Mitchell, L.E.; University of UtahUnited States; email: logan.mitchell@utah.edu",,"Nature Research",20524463,,,"35750672","English","Sci. Data",Data Paper,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85132895895
"Au B.","57203899241;","Semicircular families of general covariance from Wigner matrices with permuted entries",2022,"Probability Theory and Related Fields","184","3-4",,"1167","1196",,,"10.1007/s00440-022-01143-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131313770&doi=10.1007%2fs00440-022-01143-y&partnerID=40&md5=a2266279aa204419ec08b4a16a7cbde7","Department of Statistics, University of California, Berkeley, 367 Evans Hall # 3860, Berkeley, CA  94720-3860, United States","Au, B., Department of Statistics, University of California, Berkeley, 367 Evans Hall # 3860, Berkeley, CA  94720-3860, United States","Au, B.; Department of Statistics, 367 Evans Hall # 3860, United States; email: bensonau@berkeley.edu",,"Springer Science and Business Media Deutschland GmbH",01788051,,,,"English","Probab. Theory Relat. Fields",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85131313770
"Cruse K., Trewartha A., Lee S., Wang Z., Huo H., He T., Kononova O., Jain A., Ceder G.","57221773709;57210912963;57563334700;57221774086;57209807229;56725001400;7004694139;7404463800;7006338051;","Text-mined dataset of gold nanoparticle synthesis procedures, morphologies, and size entities",2022,"Scientific Data","9","1","234","","",,9,"10.1038/s41597-022-01321-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130711136&doi=10.1038%2fs41597-022-01321-6&partnerID=40&md5=1b411216c6a98133cd1e443162fa7d7a","Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States; Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Energy Technologies Area, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States","Cruse, K., Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Trewartha, A., Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Lee, S., Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States, Energy Technologies Area, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Wang, Z., Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Huo, H., Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; He, T., Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Kononova, O., Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Jain, A., Energy Technologies Area, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Ceder, G., Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States","Ceder, G.; Department of Materials Science and Engineering, United States; email: gceder@berkeley.edu",,"Nature Research",20524463,,,"35618761","English","Sci. Data",Data Paper,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85130711136
"Wang Z., Kononova O., Cruse K., He T., Huo H., Fei Y., Zeng Y., Sun Y., Cai Z., Sun W., Ceder G.","57221774086;7004694139;57221773709;56725001400;57209807229;57221774553;57158054200;57193624330;57205697326;55775458300;7006338051;","Dataset of solution-based inorganic materials synthesis procedures extracted from the scientific literature",2022,"Scientific Data","9","1","231","","",,7,"10.1038/s41597-022-01317-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130700794&doi=10.1038%2fs41597-022-01317-2&partnerID=40&md5=f1d8325f0fa0da2d41ec3017ec6af23f","Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States; Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Department of Materials Science and Engineering, University of Michigan, Ann Arbor, MI, United States","Wang, Z., Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Kononova, O., Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Cruse, K., Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; He, T., Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Huo, H., Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Fei, Y., Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Zeng, Y., Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Sun, Y., Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Cai, Z., Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Sun, W., Department of Materials Science and Engineering, University of Michigan, Ann Arbor, MI, United States; Ceder, G., Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States","Ceder, G.; Department of Materials Science and Engineering, United States; email: gceder@berkeley.edu",,"Nature Research",20524463,,,"35614129","English","Sci. Data",Data Paper,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85130700794
"Guan X., Das A., Stein C.J., Heidar-Zadeh F., Bertels L., Liu M., Haghighatlari M., Li J., Zhang O., Hao H., Leven I., Head-Gordon M., Head-Gordon T.","57217594636;57072243300;57188985211;37107663400;56313364200;57222526299;57191280410;57210741502;57232962800;57201857228;57219740186;7004976399;7003618185;","A benchmark dataset for Hydrogen Combustion",2022,"Scientific Data","9","1","215","","",,2,"10.1038/s41597-022-01330-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130184558&doi=10.1038%2fs41597-022-01330-5&partnerID=40&md5=146d5a9425ec8779ac775e4d4b782f8e","Kenneth S. Pitzer Theory Center and Department of Chemistry, University of California, Berkeley, CA, United States; Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA, United States; Theoretical Physics and Center for Nanointegration Duisburg-Essen (CENIDE), University of Duisburg-Essen, Duisburg, 47048, Germany; Department of Chemistry, Queen’s University, Kingston, ON  K7L 3N6, Canada; Department of Chemistry, Beijing Normal University, Beijing, 100875, China; Departments of Bioengineering and Chemical and Biomolecular Engineering, University of California, Berkeley, CA, United States","Guan, X., Kenneth S. Pitzer Theory Center and Department of Chemistry, University of California, Berkeley, CA, United States, Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA, United States; Das, A., Kenneth S. Pitzer Theory Center and Department of Chemistry, University of California, Berkeley, CA, United States; Stein, C.J., Kenneth S. Pitzer Theory Center and Department of Chemistry, University of California, Berkeley, CA, United States, Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA, United States, Theoretical Physics and Center for Nanointegration Duisburg-Essen (CENIDE), University of Duisburg-Essen, Duisburg, 47048, Germany; Heidar-Zadeh, F., Kenneth S. Pitzer Theory Center and Department of Chemistry, University of California, Berkeley, CA, United States, Department of Chemistry, Queen’s University, Kingston, ON  K7L 3N6, Canada; Bertels, L., Kenneth S. Pitzer Theory Center and Department of Chemistry, University of California, Berkeley, CA, United States; Liu, M., Kenneth S. Pitzer Theory Center and Department of Chemistry, University of California, Berkeley, CA, United States, Department of Chemistry, Beijing Normal University, Beijing, 100875, China; Haghighatlari, M., Kenneth S. Pitzer Theory Center and Department of Chemistry, University of California, Berkeley, CA, United States; Li, J., Kenneth S. Pitzer Theory Center and Department of Chemistry, University of California, Berkeley, CA, United States; Zhang, O., Kenneth S. Pitzer Theory Center and Department of Chemistry, University of California, Berkeley, CA, United States; Hao, H., Kenneth S. Pitzer Theory Center and Department of Chemistry, University of California, Berkeley, CA, United States, Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA, United States; Leven, I., Kenneth S. Pitzer Theory Center and Department of Chemistry, University of California, Berkeley, CA, United States, Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA, United States; Head-Gordon, M., Kenneth S. Pitzer Theory Center and Department of Chemistry, University of California, Berkeley, CA, United States, Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA, United States; Head-Gordon, T., Kenneth S. Pitzer Theory Center and Department of Chemistry, University of California, Berkeley, CA, United States, Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA, United States, Departments of Bioengineering and Chemical and Biomolecular Engineering, University of California, Berkeley, CA, United States","Head-Gordon, T.; Kenneth S. Pitzer Theory Center and Department of Chemistry, United States; email: thg@berkeley.edu",,"Nature Research",20524463,,,"35581204","English","Sci. Data",Data Paper,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85130184558
"Caporali A., Garcia J., Couppié É., Poniakina S., Barbieri M., Bonnet F., Camarda C.G., Cambois E., Hourani I., Korotkova D., Meslé F., Penina O., Robine J.-M., Sauerberg M., Torres C.","57076184700;57205744736;57540368300;57219208410;7102702083;57201655473;26039003200;35557400000;57540368500;57539403400;6701683340;37862005100;7006739981;57205128207;57192169386;","The demography of COVID-19 deaths database, a gateway to well-documented international data",2022,"Scientific Data","9","1","93","","",,5,"10.1038/s41597-022-01191-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126765970&doi=10.1038%2fs41597-022-01191-y&partnerID=40&md5=f0afdd5c62a6f1c87a5eda11dc760bf3","French Institute for Demographic Studies (INED), 9 cours des Humanités, CS 50004, Cedex, Aubervilliers, 93322, France; Department of Demography, University of California-Berkeley, 2234 Piedmont Avenue, Berkeley, CA  94720-2120, United States; Department for social and demographic statistics, Ptoukha Institute for Demography and Social Studies of the National Academy of Sciences of Ukraine, Shevchenko blvd., 60, Kyiv, 01032, Ukraine; Department of Social Medicine and Management, Nicolae Testemitanu State University of Medicine and Pharmacy, 194b Stefan cel Mare si Sfant Blvd, Chisinau, MD-2004, Moldova; National Institute of Health and Medical Research (INSERM), Paris, France; Federal Institute for Population Research, Friedrich-Ebert-Allee 4, Wiesbaden, 65185, Germany; Eco-anthropologie (EA), Muséum national d’Histoire naturelle, CNRS, Université de Paris, Musée de l’Homme 17 place du Trocadéro, Paris, 75016, France","Caporali, A., French Institute for Demographic Studies (INED), 9 cours des Humanités, CS 50004, Cedex, Aubervilliers, 93322, France; Garcia, J., French Institute for Demographic Studies (INED), 9 cours des Humanités, CS 50004, Cedex, Aubervilliers, 93322, France; Couppié, É., French Institute for Demographic Studies (INED), 9 cours des Humanités, CS 50004, Cedex, Aubervilliers, 93322, France; Poniakina, S., French Institute for Demographic Studies (INED), 9 cours des Humanités, CS 50004, Cedex, Aubervilliers, 93322, France; Barbieri, M., French Institute for Demographic Studies (INED), 9 cours des Humanités, CS 50004, Cedex, Aubervilliers, 93322, France, Department of Demography, University of California-Berkeley, 2234 Piedmont Avenue, Berkeley, CA  94720-2120, United States; Bonnet, F., French Institute for Demographic Studies (INED), 9 cours des Humanités, CS 50004, Cedex, Aubervilliers, 93322, France; Camarda, C.G., French Institute for Demographic Studies (INED), 9 cours des Humanités, CS 50004, Cedex, Aubervilliers, 93322, France; Cambois, E., French Institute for Demographic Studies (INED), 9 cours des Humanités, CS 50004, Cedex, Aubervilliers, 93322, France; Hourani, I., French Institute for Demographic Studies (INED), 9 cours des Humanités, CS 50004, Cedex, Aubervilliers, 93322, France; Korotkova, D., Department for social and demographic statistics, Ptoukha Institute for Demography and Social Studies of the National Academy of Sciences of Ukraine, Shevchenko blvd., 60, Kyiv, 01032, Ukraine; Meslé, F., French Institute for Demographic Studies (INED), 9 cours des Humanités, CS 50004, Cedex, Aubervilliers, 93322, France; Penina, O., Department of Social Medicine and Management, Nicolae Testemitanu State University of Medicine and Pharmacy, 194b Stefan cel Mare si Sfant Blvd, Chisinau, MD-2004, Moldova; Robine, J.-M., French Institute for Demographic Studies (INED), 9 cours des Humanités, CS 50004, Cedex, Aubervilliers, 93322, France, National Institute of Health and Medical Research (INSERM), Paris, France; Sauerberg, M., Federal Institute for Population Research, Friedrich-Ebert-Allee 4, Wiesbaden, 65185, Germany; Torres, C., French Institute for Demographic Studies (INED), 9 cours des Humanités, CS 50004, Cedex, Aubervilliers, 93322, France, Eco-anthropologie (EA), Muséum national d’Histoire naturelle, CNRS, Université de Paris, Musée de l’Homme 17 place du Trocadéro, Paris, 75016, France","Caporali, A.; French Institute for Demographic Studies (INED), 9 cours des Humanités, CS 50004, Cedex, France; email: arianna.caporali@ined.fr",,"Nature Research",20524463,,,"35318326","English","Sci. Data",Data Paper,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85126765970
"von Freyberg J., Rücker A., Zappa M., Schlumpf A., Studer B., Kirchner J.W.","57210192774;57060115900;57215214930;56083813400;6603874857;7201671604;","Four years of daily stable water isotope data in stream water and precipitation from three Swiss catchments",2022,"Scientific Data","9","1","46","","",,3,"10.1038/s41597-022-01148-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124500131&doi=10.1038%2fs41597-022-01148-1&partnerID=40&md5=81e81f191bf316904947e22073355659","School of Architecture, Civil and Environmental Engineering, EPFL, Lausanne, 1015, Switzerland; Mountain Hydrology and Mass Movements, Swiss Federal Institute for Forest, Snow and Landscape Research (WSL), Birmensdorf, 8903, Switzerland; Department of Environmental Systems Science, ETHZ, Zurich, 8092, Switzerland; Department of Earth and Planetary Science, University of California, Berkeley, CA  94720, United States","von Freyberg, J., School of Architecture, Civil and Environmental Engineering, EPFL, Lausanne, 1015, Switzerland, Mountain Hydrology and Mass Movements, Swiss Federal Institute for Forest, Snow and Landscape Research (WSL), Birmensdorf, 8903, Switzerland, Department of Environmental Systems Science, ETHZ, Zurich, 8092, Switzerland; Rücker, A., Mountain Hydrology and Mass Movements, Swiss Federal Institute for Forest, Snow and Landscape Research (WSL), Birmensdorf, 8903, Switzerland, Department of Environmental Systems Science, ETHZ, Zurich, 8092, Switzerland; Zappa, M., Mountain Hydrology and Mass Movements, Swiss Federal Institute for Forest, Snow and Landscape Research (WSL), Birmensdorf, 8903, Switzerland; Schlumpf, A., Mountain Hydrology and Mass Movements, Swiss Federal Institute for Forest, Snow and Landscape Research (WSL), Birmensdorf, 8903, Switzerland; Studer, B., Department of Environmental Systems Science, ETHZ, Zurich, 8092, Switzerland; Kirchner, J.W., Mountain Hydrology and Mass Movements, Swiss Federal Institute for Forest, Snow and Landscape Research (WSL), Birmensdorf, 8903, Switzerland, Department of Environmental Systems Science, ETHZ, Zurich, 8092, Switzerland, Department of Earth and Planetary Science, University of California, Berkeley, CA  94720, United States","von Freyberg, J.; School of Architecture, Switzerland; email: jana.vonfreyberg@epfl.ch",,"Nature Research",20524463,,,"35145112","English","Sci. Data",Data Paper,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85124500131
"Fioravante de Siqueira A., Ushizima D.M., van der Walt S.J.","57440494400;14827670900;15732291000;","A reusable neural network pipeline for unidirectional fiber segmentation",2022,"Scientific Data","9","1","32","","",,5,"10.1038/s41597-022-01119-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124057121&doi=10.1038%2fs41597-022-01119-6&partnerID=40&md5=3f2f9cfb37b86b3430fc04bdf54c9a06","Berkeley Institute for Data Science, University of California, Berkeley, 94720, United States; Computational Research Division, Lawrence Berkeley National Laboratory, Berkeley, 94720, United States; Bakar Computational Health Sciences Institute, University of California, San Francisco, 94143, United States","Fioravante de Siqueira, A., Berkeley Institute for Data Science, University of California, Berkeley, 94720, United States, Computational Research Division, Lawrence Berkeley National Laboratory, Berkeley, 94720, United States; Ushizima, D.M., Berkeley Institute for Data Science, University of California, Berkeley, 94720, United States, Computational Research Division, Lawrence Berkeley National Laboratory, Berkeley, 94720, United States, Bakar Computational Health Sciences Institute, University of California, San Francisco, 94143, United States; van der Walt, S.J., Berkeley Institute for Data Science, University of California, Berkeley, 94720, United States","Fioravante de Siqueira, A.; Berkeley Institute for Data Science, United States; email: alex.desiqueira@igdore.org",,"Nature Research",20524463,,,"35110550","English","Sci. Data",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85124057121
"Feichtinger G., Lambertini L., Leitmann G., Wrzaczek S.","7006837714;7006581701;7005063150;6504169226;","Managing the tragedy of commons and polluting emissions: A unified view",2022,"European Journal of Operational Research","303","1",,"487","499",,2,"10.1016/j.ejor.2022.02.034","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126044304&doi=10.1016%2fj.ejor.2022.02.034&partnerID=40&md5=7dc58dd7974c463454c372503faea0ff","Institute of Statistics and Mathematical Methods in Economics, TU Wien, Vienna, Austria; Department of Economics and Alma Climate Research Institute, University of Bologna, Bologna, Italy; College of Engineering, University of California at Berkeley, Berkeley, CA, United States; International Institite for Applied Systems Analysis (IIASA), Laxenburg, Austria","Feichtinger, G., Institute of Statistics and Mathematical Methods in Economics, TU Wien, Vienna, Austria; Lambertini, L., Department of Economics and Alma Climate Research Institute, University of Bologna, Bologna, Italy; Leitmann, G., College of Engineering, University of California at Berkeley, Berkeley, CA, United States; Wrzaczek, S., International Institite for Applied Systems Analysis (IIASA), Laxenburg, Austria","Lambertini, L.; Department of Economics and Alma Climate Research Institute, Italy; email: luca.lambertini@unibo.it",,"Elsevier B.V.",03772217,,EJORD,,"English","Eur J Oper Res",Article,"Final","",Scopus,2-s2.0-85126044304
"Wu X., Charikar M., Natchu V.","57201657782;7004385858;15832411200;","Local Density Estimation in High Dimensions",2022,"Mathematics of Operations Research","47","4",,"2614","2640",,1,"10.1287/moor.2021.1221","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152138653&doi=10.1287%2fmoor.2021.1221&partnerID=40&md5=074b6b718ac545d9cb8218a5f00b5805","Simons Institute, University of California Berkeley, Berkeley, CA  94705, United States; Department of Computer Science, Stanford University, Stanford, CA  94305, United States; Laserlike, Inc., Mountain View, CA  94035, United States","Wu, X., Simons Institute, University of California Berkeley, Berkeley, CA  94705, United States; Charikar, M., Department of Computer Science, Stanford University, Stanford, CA  94305, United States; Natchu, V., Laserlike, Inc., Mountain View, CA  94035, United States","Wu, X.; Simons Institute, United States; email: xcwu@berkeley.edu",,"INFORMS Inst.for Operations Res.and the Management Sciences",0364765X,,MORED,,"English","Math Oper Res",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85152138653
"Borgs C., Chayes J.T., Shah D., Yu C.L.","7003554703;6701746296;7402371516;57206787432;","Iterative Collaborative Filtering for Sparse Matrix Estimation",2022,"Operations Research","70","6",,"3143","3175",,2,"10.1287/opre.2021.2193","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146150047&doi=10.1287%2fopre.2021.2193&partnerID=40&md5=31ec76b822f7ea07ac0d93b4c5c91d23","Electrical Engineering and Computer Science, University of California Berkeley, Berkeley, CA  94704, United States; Electrical Engineering and Computer Science, Mathematics, Statistics, The School of Information, University of California Berkeley, Berkeley, CA  94704, United States; Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, MA  02142, United States; Operations Research and Information Engineering, Cornell University, Ithaca, NY  14853, United States","Borgs, C., Electrical Engineering and Computer Science, University of California Berkeley, Berkeley, CA  94704, United States; Chayes, J.T., Electrical Engineering and Computer Science, Mathematics, Statistics, The School of Information, University of California Berkeley, Berkeley, CA  94704, United States; Shah, D., Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, MA  02142, United States; Yu, C.L., Operations Research and Information Engineering, Cornell University, Ithaca, NY  14853, United States",,,"INFORMS Inst.for Operations Res.and the Management Sciences",0030364X,,OPREA,,"English","Oper Res",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85146150047
"Jewell N.P., Lewnard J.A.","7003984114;56030679400;","Authors’ reply to the discussion of ‘On the use of the reproduction number for SARS-CoV-2: Estimation, misinterpretations, and relationships with other ecological measures’ by Jewell & Lewnard in Session 1 of the Royal Statistical Society’s Special Topic Meeting on COVID-19 transmission: 9 June 2021",2022,"Journal of the Royal Statistical Society. Series A: Statistics in Society","185","S1",,"S61","S62",,,"10.1111/rssa.12893","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143429373&doi=10.1111%2frssa.12893&partnerID=40&md5=4f020a73ed924dc632ab43f016b5a8d0","Department of Medical Statistics, London School of Hygiene and Tropical Medicine, London, United Kingdom; Division of Biostatistics, School of Public Health, University of California, Berkeley, Berkeley, CA, United States; Division of Epidemiology, School of Public Health, University of California, Berkeley, Berkeley, CA, United States; Division of Infectious Diseases & Vaccinology, School of Public Health, University of California, Berkeley, Berkeley, CA, United States; Center for Computational Biology, College of Engineering, University of California, Berkeley, Berkeley, CA, United States","Jewell, N.P., Department of Medical Statistics, London School of Hygiene and Tropical Medicine, London, United Kingdom, Division of Biostatistics, School of Public Health, University of California, Berkeley, Berkeley, CA, United States; Lewnard, J.A., Division of Epidemiology, School of Public Health, University of California, Berkeley, Berkeley, CA, United States, Division of Infectious Diseases & Vaccinology, School of Public Health, University of California, Berkeley, Berkeley, CA, United States, Center for Computational Biology, College of Engineering, University of California, Berkeley, Berkeley, CA, United States","Jewell, N.P.; Department of Medical Statistics, United Kingdom; email: nicholas.jewell@lshtm.ac.uk",,"John Wiley and Sons Inc",09641998,,,,"English","J. R. Stat. Soc. Ser. A Stat. Soc.",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85143429373
