Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Hall A.G., King J.C.","56285605000;7404244711;","Zinc Fortification: Current Trends and Strategies",2022,"Nutrients","14","19","3895","","",,8,"10.3390/nu14193895","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139812932&doi=10.3390%2fnu14193895&partnerID=40&md5=f2cfa6231d2a269db94778eb4d8b958c","Department of Nutritional Sciences & Toxicology, University of California, Berkeley, CA  94720, United States; Department of Nutrition, University of California, Davis, CA  95616, United States","Hall, A.G., Department of Nutritional Sciences & Toxicology, University of California, Berkeley, CA  94720, United States, Department of Nutrition, University of California, Davis, CA  95616, United States; King, J.C., Department of Nutritional Sciences & Toxicology, University of California, Berkeley, CA  94720, United States","Hall, A.G.; Department of Nutritional Sciences & Toxicology, United States; email: aghall@berkeley.edu",,"MDPI",20726643,,,"36235548","English","Nutrients",Review,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85139812932
"Rodriguez H.P., Fulton B.D., Phillips A.Z., Rubio K.","12776037700;26633834600;57205331833;57435863000;","Effect of state-led delivery system and payment reforms on population-level detection and management of diabetes",2022,"Diabetes Care","45","10",,"2255","2263",,,"10.2337/dc21-2425","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139374723&doi=10.2337%2fdc21-2425&partnerID=40&md5=e81e2e5bf7efef52bb24fe83e84ad73c","Division of Health Policy and Management, School of Public Health, University of California Berkeley, Berkeley, CA, United States; Department of Preventive Medicine, Feinberg School of Medicine, Northwestern University, Chicago, IL, United States","Rodriguez, H.P., Division of Health Policy and Management, School of Public Health, University of California Berkeley, Berkeley, CA, United States; Fulton, B.D., Division of Health Policy and Management, School of Public Health, University of California Berkeley, Berkeley, CA, United States; Phillips, A.Z., Division of Health Policy and Management, School of Public Health, University of California Berkeley, Berkeley, CA, United States, Department of Preventive Medicine, Feinberg School of Medicine, Northwestern University, Chicago, IL, United States; Rubio, K., Division of Health Policy and Management, School of Public Health, University of California Berkeley, Berkeley, CA, United States","Rodriguez, H.P.; Division of Health Policy and Management, United States; email: hrod@berkeley.edu",,"American Diabetes Association Inc.",01495992,,DICAD,"35972261","English","Diabetes Care",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85139374723
"Leung C.W., Laraia B.A., Feiner C., Solis K., Stewart A.L., Adler N.E., Epel E.S.","36159629200;6603394700;57225066587;57766226300;13310200500;35428134800;35416705700;","The Psychological Distress of Food Insecurity: A Qualitative Study of the Emotional Experiences of Parents and Their Coping Strategies",2022,"Journal of the Academy of Nutrition and Dietetics","122","10",,"1903","1910.e2",,3,"10.1016/j.jand.2022.05.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132884707&doi=10.1016%2fj.jand.2022.05.010&partnerID=40&md5=a5d9f265dc29a1a34055c61062d49d50","Department of Nutritional Sciences, University of Michigan School of Public Health, Ann Arbor, MI, United States; School of Public Health, University of California, Berkeley, Berkeley, California; Research Scholars Program, College of Literature, Science, and the Arts, University of Michigan, Ann Arbor, MI, United States; Institute for Health & Aging & Center for Aging in Diverse Communities, University of California, San Francisco, San Francisco, California; School of Medicine, University of California, San Francisco, San Francisco, California","Leung, C.W., Department of Nutritional Sciences, University of Michigan School of Public Health, Ann Arbor, MI, United States; Laraia, B.A., School of Public Health, University of California, Berkeley, Berkeley, California; Feiner, C., Department of Nutritional Sciences, University of Michigan School of Public Health, Ann Arbor, MI, United States; Solis, K., Research Scholars Program, College of Literature, Science, and the Arts, University of Michigan, Ann Arbor, MI, United States; Stewart, A.L., Institute for Health & Aging & Center for Aging in Diverse Communities, University of California, San Francisco, San Francisco, California; Adler, N.E., School of Medicine, University of California, San Francisco, San Francisco, California; Epel, E.S., School of Medicine, University of California, San Francisco, San Francisco, California","Leung, C.W.; Department of Nutritional Sciences, 1415 Washington Heights, SPH I, United States; email: cindyleung@post.harvard.edu",,"Elsevier B.V.",22122672,,,"35577183","English","J. Acad. Nutri. Diet.",Article,"Final","",Scopus,2-s2.0-85132884707
"Parnarouskis L., Gearhardt A.N., Mason A.E., Adler N.E., Laraia B.A., Epel E.S., Leung C.W.","56974431600;23049655000;56241254600;35428134800;6603394700;35416705700;36159629200;","Association of Food Insecurity and Food Addiction Symptoms: A Secondary Analysis of Two Samples of Low-Income Female Adults",2022,"Journal of the Academy of Nutrition and Dietetics","122","10",,"1885","1892",,2,"10.1016/j.jand.2022.04.015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132777910&doi=10.1016%2fj.jand.2022.04.015&partnerID=40&md5=12d87e540e23955f3c8d2d22af6b088a","Department of Psychology, University of Michigan, Ann Arbor, MI, United States; Department of Psychiatry, Osher Center for Integrative Medicine, University of California, San Francisco, CA; Center for Health and Community, University of California, San Francisco, CA; Departments of Psychiatry and Pediatrics, University of California, San Francisco, CA; Public Health Nutrition, School of Public Health, University of California, Berkeley, CA; Department of Psychiatry, University of California-San Francisco Weill Institute for Neurosciences, School of Medicine, San Francisco, CA; University of Michigan School of Public Health, Ann Arbor, MI","Parnarouskis, L., Department of Psychology, University of Michigan, Ann Arbor, MI, United States; Gearhardt, A.N., Department of Psychology, University of Michigan, Ann Arbor, MI, United States; Mason, A.E., Department of Psychiatry, Osher Center for Integrative Medicine, University of California, San Francisco, CA; Adler, N.E., Center for Health and Community, University of California, San Francisco, CA, Departments of Psychiatry and Pediatrics, University of California, San Francisco, CA; Laraia, B.A., Public Health Nutrition, School of Public Health, University of California, Berkeley, CA; Epel, E.S., Department of Psychiatry, University of California-San Francisco Weill Institute for Neurosciences, School of Medicine, San Francisco, CA; Leung, C.W., University of Michigan School of Public Health, Ann Arbor, MI","Parnarouskis, L.; Department of Psychology, 530 Church St, United States; email: lparnar@umich.edu",,"Elsevier B.V.",22122672,,,"35598730","English","J. Acad. Nutri. Diet.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85132777910
"Matias S.L., Riden H.E., Lee D.S., Bang H., Schenker M.B.","36006589500;37116017100;57734028300;57765700900;57215853860;","Effectiveness of a worksite lifestyle intervention to reduce BMI among farmworkers in California: a cluster randomised controlled trial",2022,"Public Health Nutrition","25","9",,"2651","2659",,1,"10.1017/S136898002200129X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131622306&doi=10.1017%2fS136898002200129X&partnerID=40&md5=98d10c687b9c512b492e93489555802d","Nutritional Sciences and Toxicology, University of California, 225 Morgan Hall, Berkeley, CA  94720, United States; Public Health Sciences, University of California, Davis, CA, United States; Western Center for Agricultural Health and Safety, University of California, Davis, CA, United States; Center for Health and Environment, University of California, Davis, CA, United States","Matias, S.L., Nutritional Sciences and Toxicology, University of California, 225 Morgan Hall, Berkeley, CA  94720, United States; Riden, H.E., Public Health Sciences, University of California, Davis, CA, United States, Western Center for Agricultural Health and Safety, University of California, Davis, CA, United States; Lee, D.S., Center for Health and Environment, University of California, Davis, CA, United States; Bang, H., Public Health Sciences, University of California, Davis, CA, United States; Schenker, M.B., Public Health Sciences, University of California, Davis, CA, United States, Western Center for Agricultural Health and Safety, University of California, Davis, CA, United States","Matias, S.L.; Nutritional Sciences and Toxicology, 225 Morgan Hall, United States; email: slmatias@berkeley.edu",,"Cambridge University Press",13689800,,PHNUF,"35620920","English","Public Health Nutr.",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85131622306
"Gottlieb J.","57945497300;","Trans in practice, transition in sequence: Providing medical assistance for gender transitions in trans and gender non-conforming youth",2022,"Trans Health: International Perspectives on Care for Trans Communities",,,,"157","179",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140815018&partnerID=40&md5=455682aa0a8f554a62ee4c1f0b23b89e","University of California, San Francisco, University of California, Berkeley, United States","Gottlieb, J., University of California, San Francisco, University of California, Berkeley, United States","Gottlieb, J.; University of California, United States",,"Transcript-Verlag",,9783839450826; 9783837650822,,,"English","Trans Health: Int. Perspect. on Care for Trans Communities",Book Chapter,"Final","",Scopus,2-s2.0-85140815018
"Kretsch M.J., Yates A.A., King J.C., Butte N.F., Murphy S.P., Blackburn M.L.","6701738685;7202620597;7404244711;7006783378;7402779252;55226182600;","Doris Howes Calloway: Contributions to US Department of Agriculture Human Metabolic Research",2022,"Nutrition Today","57","5",,"288","294",,,"10.1097/NT.0000000000000557","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140011729&doi=10.1097%2fNT.0000000000000557&partnerID=40&md5=a5dbb28423aec9bc383192885b923d99","US Department of Agriculture/Agricultural Research Services (USDA/ARS), 15501 San Pablo Ave, UPS Box 361, Richmond, CA  94806, United States; USDA, ARS Northeast Area, Beltsville, MD, United States; Department of Nutritional Sciences and Toxicology, University of California, Berkeley, United States; Department of Pediatrics, Baylor College of Medicine, USDA/ARS Children's Nutrition Research Center, Houston, TX, United States; University of Hawaii Cancer Center, Honolulu, United States; University of California Agriculture and Natural Resources Cooperative Extension Alameda County, Hayward, CA, United States","Kretsch, M.J., US Department of Agriculture/Agricultural Research Services (USDA/ARS), 15501 San Pablo Ave, UPS Box 361, Richmond, CA  94806, United States; Yates, A.A., USDA, ARS Northeast Area, Beltsville, MD, United States; King, J.C., Department of Nutritional Sciences and Toxicology, University of California, Berkeley, United States; Butte, N.F., Department of Pediatrics, Baylor College of Medicine, USDA/ARS Children's Nutrition Research Center, Houston, TX, United States; Murphy, S.P., University of Hawaii Cancer Center, Honolulu, United States; Blackburn, M.L., University of California Agriculture and Natural Resources Cooperative Extension Alameda County, Hayward, CA, United States","Kretsch, M.J.; US Department of Agriculture/Agricultural Research Services (USDA/ARS), 15501 San Pablo Ave, UPS Box 361, United States; email: mollyk31@gmail.com",,"Lippincott Williams and Wilkins",0029666X,,,,"English","Nutr. Today",Article,"Final","",Scopus,2-s2.0-85140011729
"Zuercher M.D., Cohen J.F.W., Hecht C.E., Hecht K., Ritchie L.D., Gosliner W.","57859702000;53877002200;57203136887;55250093500;7005813256;6505815954;","Providing School Meals to All Students Free of Charge during the COVID-19 Pandemic and Beyond: Challenges and Benefits Reported by School Foodservice Professionals in California",2022,"Nutrients","14","18","3855","","",,3,"10.3390/nu14183855","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138412752&doi=10.3390%2fnu14183855&partnerID=40&md5=7bd674c1e045f444fe915049bf24f751","Nutrition Policy Institute, Division of Agriculture and Natural Resources, University of California, Berkeley, CA  94704, United States; Center for Health Inclusion, Research, and, Practice (CHIRP), Department of Public Health and Nutrition, Merrimack College, North Andover, MA  01845, United States; Department of Nutrition, Harvard T.H. Chan School of Public Health, Boston, MA  02115, United States","Zuercher, M.D., Nutrition Policy Institute, Division of Agriculture and Natural Resources, University of California, Berkeley, CA  94704, United States; Cohen, J.F.W., Center for Health Inclusion, Research, and, Practice (CHIRP), Department of Public Health and Nutrition, Merrimack College, North Andover, MA  01845, United States, Department of Nutrition, Harvard T.H. Chan School of Public Health, Boston, MA  02115, United States; Hecht, C.E., Nutrition Policy Institute, Division of Agriculture and Natural Resources, University of California, Berkeley, CA  94704, United States; Hecht, K., Nutrition Policy Institute, Division of Agriculture and Natural Resources, University of California, Berkeley, CA  94704, United States; Ritchie, L.D., Nutrition Policy Institute, Division of Agriculture and Natural Resources, University of California, Berkeley, CA  94704, United States; Gosliner, W., Nutrition Policy Institute, Division of Agriculture and Natural Resources, University of California, Berkeley, CA  94704, United States","Gosliner, W.; Nutrition Policy Institute, United States; email: wgosliner@ucanr.edu",,"MDPI",20726643,,,"36145229","English","Nutrients",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85138412752
"Loinard-González A.P., Malysheva O.V., Klatt K.C., Caudill M.A.","57871208500;55188666300;57195060680;7004293356;","Genetic Variants in One-Carbon Metabolism and Their Effects on DHA Biomarkers in Pregnant Women: A Post-Hoc Analysis",2022,"Nutrients","14","18","3801","","",,,"10.3390/nu14183801","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138335257&doi=10.3390%2fnu14183801&partnerID=40&md5=5249c5d5a1c29e93ee0a64aee5139869","Biological Sciences, Cornell University, Ithaca, NY  14853, United States; Division of Nutritional Sciences, Cornell University, Ithaca, NY  14853, United States; Nutritional Sciences & Toxicology, University of California, Berkeley, CA  94720, United States","Loinard-González, A.P., Biological Sciences, Cornell University, Ithaca, NY  14853, United States; Malysheva, O.V., Division of Nutritional Sciences, Cornell University, Ithaca, NY  14853, United States; Klatt, K.C., Division of Nutritional Sciences, Cornell University, Ithaca, NY  14853, United States, Nutritional Sciences & Toxicology, University of California, Berkeley, CA  94720, United States; Caudill, M.A., Division of Nutritional Sciences, Cornell University, Ithaca, NY  14853, United States","Klatt, K.C.; Division of Nutritional Sciences, United States; email: klatt@berkeley.edu
Caudill, M.A.; Division of Nutritional Sciences, United States; email: mac379@cornell.edu",,"MDPI",20726643,,,"36145177","English","Nutrients",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85138335257
"Santoyo-Olsson J., Stewart A.L., Ortiz C., Nápoles A.M.","15045652500;13310200500;7102160527;30967607700;","An Ecologic Model for Identifying Coping Resources to Manage Psychological Distress Among Spanish-Speaking Latina Women Newly Diagnosed With Breast Cancer",2022,"Oncology Nursing Forum","49","5",,"395","408",,,"10.1188/22.ONF.395-408","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137745213&doi=10.1188%2f22.ONF.395-408&partnerID=40&md5=dc99811fbb1bacf9d2756a25bb16393f","Division of General Internal Medicine, University of California, San Francisco, United States; School of Public Health, University of California, Berkeley, United States; Institute for Health and Aging, University of California, San Francisco, United States; Circulo de Vida Cancer Support and Resource Center, San Francisco, CA, United States; National Institute on Minority Health and Health Disparities, Bethesda, MD, United States","Santoyo-Olsson, J., Division of General Internal Medicine, University of California, San Francisco, United States, School of Public Health, University of California, Berkeley, United States; Stewart, A.L., Institute for Health and Aging, University of California, San Francisco, United States; Ortiz, C., Circulo de Vida Cancer Support and Resource Center, San Francisco, CA, United States; Nápoles, A.M., National Institute on Minority Health and Health Disparities, Bethesda, MD, United States","Santoyo-Olsson, J.; Division of General Internal Medicine, United States; email: jasmine.santoyo-olsson@ucsf.edu",,"Oncology Nursing Society",0190535X,,,"36067240","English","Oncol. Nurs. Forum",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85137745213
"Salem M.K., Pitchik H.O., Sultana J., Rahman M., Jannat K.K., Luby S.P., Mridha M.K., Winch P.J., Fernald L.C.H.","57871738000;57201427430;57218688829;57706197000;57091622200;57226266310;57045731900;7004237185;6602092959;","Prevalence of Sugar-Sweetened Food Consumption in Rural Bangladeshi Children Aged 6–24 Months",2022,"Journal of Nutrition","152","9",,"2155","2164",,,"10.1093/jn/nxac119","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137161841&doi=10.1093%2fjn%2fnxac119&partnerID=40&md5=5ae92dba85f436d53548e1a012988897","Division of Community Health Sciences, School of Public Health, University of California Berkeley, Berkeley, CA, United States; Division of Epidemiology, School of Public Health, University of California Berkeley, Berkeley, CA, United States; Infectious Diseases Division, International Centre for Diarrhoeal Disease Research Bangladesh, Dhaka, Dhaka District, Bangladesh; Division of Infectious Diseases and Geographic Medicine, Stanford University, Stanford, California, United States; Center for Noncommunicable Diseases and Nutrition, BRAC James P Grant School of Public Health, BRAC University, Dhaka, Dhaka District, Bangladesh; International Health, Johns Hopkins Bloomberg School of Public Health, Baltimore, MD, United States","Salem, M.K., Division of Community Health Sciences, School of Public Health, University of California Berkeley, Berkeley, CA, United States; Pitchik, H.O., Division of Epidemiology, School of Public Health, University of California Berkeley, Berkeley, CA, United States; Sultana, J., Infectious Diseases Division, International Centre for Diarrhoeal Disease Research Bangladesh, Dhaka, Dhaka District, Bangladesh; Rahman, M., Infectious Diseases Division, International Centre for Diarrhoeal Disease Research Bangladesh, Dhaka, Dhaka District, Bangladesh; Jannat, K.K., Infectious Diseases Division, International Centre for Diarrhoeal Disease Research Bangladesh, Dhaka, Dhaka District, Bangladesh; Luby, S.P., Division of Infectious Diseases and Geographic Medicine, Stanford University, Stanford, California, United States; Mridha, M.K., Center for Noncommunicable Diseases and Nutrition, BRAC James P Grant School of Public Health, BRAC University, Dhaka, Dhaka District, Bangladesh; Winch, P.J., International Health, Johns Hopkins Bloomberg School of Public Health, Baltimore, MD, United States; Fernald, L.C.H., Division of Community Health Sciences, School of Public Health, University of California Berkeley, Berkeley, CA, United States","Salem, M.K.; Division of Community Health Sciences, United States; email: mariesalem@berkeley.edu",,"Elsevier B.V.",00223166,,JONUA,"35709397","English","J. Nutr.",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85137161841
"Klatt K.C., McDougall M.Q., Malysheva O.V., Taesuwan S., Loinard-González A.A.P., Nevins J.E., Beckman K., Bhawal R., Anderson E., Zhang S., Bender E., Jackson K.H., King D.J., Dyer R.A., Devapatla S., Vidavalur R., Brenna J.T., Caudill M.A.","57195060680;56723764200;55188666300;56655143500;57871208500;57198427201;57871165400;6507781065;57190812856;57051783200;57078129900;57061628700;55102109200;7202532158;7801627088;57201445172;7006399743;7004293356;","Prenatal choline supplementation improves biomarkers of maternal docosahexaenoic acid (DHA) status among pregnant participants consuming supplemental DHA: a randomized controlled trial",2022,"American Journal of Clinical Nutrition","116","3",,"820","832",,6,"10.1093/ajcn/nqac147","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137138654&doi=10.1093%2fajcn%2fnqac147&partnerID=40&md5=6a88952ec2d1b65eb3c49f6732404a02","Division of Nutritional Sciences, Cornell University, Ithaca, NY, United States; Children's Nutrition Research Center, Center for Precision Environmental Health, Baylor College of Medicine, Houston, TX, United States; Nutritional Sciences and Toxicology, University of California–Berkeley, Berkeley, CA, United States; Faculty of Agro-Industry, Chiang Mai University, Chiang Mai, Thailand; Proteomics and Metabolomics Facility, Cornell University, Ithaca, NY, United States; OmegaQuant Analytics, LLC, Sioux Falls, SD, United States; The Analytical Core for Metabolomics and Nutrition, BC Children's Hospital Research Institute, University of British Columbia, Vancouver, British Columbia, Canada; Cayuga Medical Center, Ithaca, NY, United States; Department of Pediatrics, University of Texas, Austin, TX, United States","Klatt, K.C., Division of Nutritional Sciences, Cornell University, Ithaca, NY, United States, Children's Nutrition Research Center, Center for Precision Environmental Health, Baylor College of Medicine, Houston, TX, United States, Nutritional Sciences and Toxicology, University of California–Berkeley, Berkeley, CA, United States; McDougall, M.Q., Division of Nutritional Sciences, Cornell University, Ithaca, NY, United States; Malysheva, O.V., Division of Nutritional Sciences, Cornell University, Ithaca, NY, United States; Taesuwan, S., Division of Nutritional Sciences, Cornell University, Ithaca, NY, United States, Faculty of Agro-Industry, Chiang Mai University, Chiang Mai, Thailand; Loinard-González, A.A.P., Division of Nutritional Sciences, Cornell University, Ithaca, NY, United States; Nevins, J.E., Division of Nutritional Sciences, Cornell University, Ithaca, NY, United States; Beckman, K., Division of Nutritional Sciences, Cornell University, Ithaca, NY, United States; Bhawal, R., Proteomics and Metabolomics Facility, Cornell University, Ithaca, NY, United States; Anderson, E., Proteomics and Metabolomics Facility, Cornell University, Ithaca, NY, United States; Zhang, S., Proteomics and Metabolomics Facility, Cornell University, Ithaca, NY, United States; Bender, E., Division of Nutritional Sciences, Cornell University, Ithaca, NY, United States; Jackson, K.H., OmegaQuant Analytics, LLC, Sioux Falls, SD, United States; King, D.J., The Analytical Core for Metabolomics and Nutrition, BC Children's Hospital Research Institute, University of British Columbia, Vancouver, British Columbia, Canada; Dyer, R.A., The Analytical Core for Metabolomics and Nutrition, BC Children's Hospital Research Institute, University of British Columbia, Vancouver, British Columbia, Canada; Devapatla, S., Cayuga Medical Center, Ithaca, NY, United States; Vidavalur, R., Cayuga Medical Center, Ithaca, NY, United States; Brenna, J.T., Department of Pediatrics, University of Texas, Austin, TX, United States; Caudill, M.A., Division of Nutritional Sciences, Cornell University, Ithaca, NY, United States","Klatt, K.C.; Division of Nutritional Sciences, United States; email: klatt@berkeley.edu",,"Elsevier B.V.",00029165,,AJCNA,"35575618","English","Am. J. Clin. Nutr.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85137138654
"Ludwig D.S., Apovian C.M., Aronne L.J., Astrup A., Cantley L.C., Ebbeling C.B., Heymsfield S.B., Johnson J.D., King J.C., Krauss R.M., Taubes G., Volek J.S., Westman E.C., Willett W.C., Yancy W.S., Jr., Friedman M.I.","7102252503;6701566141;56229140200;57215554218;35394495300;6701551751;36038154600;14121618900;7404244711;57535046600;7006127785;7005510355;7005006430;56803239300;35478698300;56282947600;","Competing paradigms of obesity pathogenesis: energy balance versus carbohydrate-insulin models",2022,"European Journal of Clinical Nutrition","76","9",,"1209","1221",,26,"10.1038/s41430-022-01179-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135261510&doi=10.1038%2fs41430-022-01179-2&partnerID=40&md5=23f0e76ce1c82a301976c3538cd60263","New Balance Foundation Obesity Prevention Center, Boston Children’s Hospital, Boston, MA, United States; Department of Pediatrics, Harvard Medical School, Boston, MA, United States; Department of Nutrition, Harvard T.H. Chan School of Public Health, Boston, MA, United States; Division of Endocrinology, Diabetes and Hypertension, Brigham and Women’s Hospital, Harvard Medical School, Boston, MA, United States; Department Comprehensive Weight Control Center, Weill Cornell Medicine, New York, NY, United States; Obesity and Nutrition Science, the Novo Nordisk Foundation, Hellerup, Denmark; Department of Medicine, Weill Cornell Medicine, New York, NY, United States; Metabolism & Body Composition Laboratory, Pennington Biomedical Research Center, Baton Rouge, LA, United States; Life Sciences Institute, University of British Columbia, Vancouver, BC, Canada; Department of Nutritional Sciences & Toxicology, UC Berkeley, Berkeley, CA, United States; Departments of Pediatrics and Medicine, UC San Francisco, San Francisco, CA, United States; Independent journalist, Oakland, CA, United States; Department of Human Sciences, Ohio State University, Columbus, OH, United States; Department of Medicine, Duke University School of Medicine, Durham, NC, United States; Monell Chemical Senses Center, Philadelphia, PA, United States","Ludwig, D.S., New Balance Foundation Obesity Prevention Center, Boston Children’s Hospital, Boston, MA, United States, Department of Pediatrics, Harvard Medical School, Boston, MA, United States, Department of Nutrition, Harvard T.H. Chan School of Public Health, Boston, MA, United States; Apovian, C.M., Division of Endocrinology, Diabetes and Hypertension, Brigham and Women’s Hospital, Harvard Medical School, Boston, MA, United States; Aronne, L.J., Department Comprehensive Weight Control Center, Weill Cornell Medicine, New York, NY, United States; Astrup, A., Obesity and Nutrition Science, the Novo Nordisk Foundation, Hellerup, Denmark; Cantley, L.C., Department of Medicine, Weill Cornell Medicine, New York, NY, United States; Ebbeling, C.B., New Balance Foundation Obesity Prevention Center, Boston Children’s Hospital, Boston, MA, United States, Department of Pediatrics, Harvard Medical School, Boston, MA, United States; Heymsfield, S.B., Metabolism & Body Composition Laboratory, Pennington Biomedical Research Center, Baton Rouge, LA, United States; Johnson, J.D., Life Sciences Institute, University of British Columbia, Vancouver, BC, Canada; King, J.C., Department of Nutritional Sciences & Toxicology, UC Berkeley, Berkeley, CA, United States; Krauss, R.M., Departments of Pediatrics and Medicine, UC San Francisco, San Francisco, CA, United States; Taubes, G., Independent journalist, Oakland, CA, United States; Volek, J.S., Department of Human Sciences, Ohio State University, Columbus, OH, United States; Westman, E.C., Department of Medicine, Duke University School of Medicine, Durham, NC, United States; Willett, W.C., Department of Nutrition, Harvard T.H. Chan School of Public Health, Boston, MA, United States; Yancy, W.S., Jr., Department of Medicine, Duke University School of Medicine, Durham, NC, United States; Friedman, M.I., Monell Chemical Senses Center, Philadelphia, PA, United States","Ludwig, D.S.; New Balance Foundation Obesity Prevention Center, United States; email: david.ludwig@childrens.harvard.edu",,"Springer Nature",09543007,,EJCNE,"35896818","English","Eur. J. Clin. Nutr.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85135261510
"Evans W.J.","57204261838;","Lean body mass should not be used as a surrogate measurement of muscle mass in malnourished men and women: Comment on Compher et al.",2022,"Journal of Parenteral and Enteral Nutrition","46","7",,"1497","1499",,1,"10.1002/jpen.2384","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129134524&doi=10.1002%2fjpen.2384&partnerID=40&md5=c7e8b80517c2076b71ca0d1a1c0806d4","Department of Nutritional Sciences and Toxicology, University of California, Berkeley, Berkeley, CA, United States; Division of Geriatrics, Department of Medicine, Duke Medical Center, Durham, NC, United States","Evans, W.J., Department of Nutritional Sciences and Toxicology, University of California, Berkeley, Berkeley, CA, United States, Division of Geriatrics, Department of Medicine, Duke Medical Center, Durham, NC, United States","Evans, W.J.; Department of Nutritional Sciences and Toxicology, United States; email: william.evans@berkeley.edu",,"John Wiley and Sons Inc",01486071,,JPEND,"35437790","English","J. Parenter. Enter. Nutr.",Note,"Final","",Scopus,2-s2.0-85129134524
"Brewster A.L., Wilson T.L., Kunkel S.R., Curry L.A., Rubeo C.","56428744300;57189636138;35847342100;7005109645;57761512900;","Factors Associated With Contracting Between Area Agencies on Aging and Health Care Entities",2022,"Journal of Applied Gerontology","41","8",,"1878","1886",,,"10.1177/07334648221096137","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132655229&doi=10.1177%2f07334648221096137&partnerID=40&md5=fac3279782a7452fc8ac7b002a39f414","Health Policy and Management, University of California, Berkeley, CA, United States; USAging, Washington, DC, United States; Miami University of Ohio, Oxford, OH, United States; Yale University, New Haven, CT, United States; University of California, Berkeley, CA, United States","Brewster, A.L., Health Policy and Management, University of California, Berkeley, CA, United States; Wilson, T.L., USAging, Washington, DC, United States; Kunkel, S.R., Miami University of Ohio, Oxford, OH, United States; Curry, L.A., Yale University, New Haven, CT, United States; Rubeo, C., University of California, Berkeley, CA, United States","Brewster, A.L.; Health Policy and Management, United States; email: Amanda.brewster@berkeley.edu",,"SAGE Publications Inc.",07334648,,JAGED,"35505592","English","J. Appl. Gerontol.",Article,"Final","",Scopus,2-s2.0-85132655229
"Thompson H.R., Martin A., Strochlic R., Singh S., Woodward-Lopez G.","35729849700;26666154000;24345112400;57437466900;6507166996;","Limited implementation of California's Healthy Default Beverage law for children's meals sold online",2022,"Public Health Nutrition","25","7",,"2001","2010",,3,"10.1017/S1368980022000039","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123949206&doi=10.1017%2fS1368980022000039&partnerID=40&md5=27f47e9d3669fe457689b192b9cc6bb4","University of California Berkeley, School of Public Health, 2121 Berkeley Way, 6120, Berkeley, CA  94720-7360, United States; University of California Agriculture and Natural Resources, Nutrition Policy Institute, 1111 Franklin, Oakland, CA  94607, United States","Thompson, H.R., University of California Berkeley, School of Public Health, 2121 Berkeley Way, 6120, Berkeley, CA  94720-7360, United States, University of California Agriculture and Natural Resources, Nutrition Policy Institute, 1111 Franklin, Oakland, CA  94607, United States; Martin, A., University of California Agriculture and Natural Resources, Nutrition Policy Institute, 1111 Franklin, Oakland, CA  94607, United States; Strochlic, R., University of California Agriculture and Natural Resources, Nutrition Policy Institute, 1111 Franklin, Oakland, CA  94607, United States; Singh, S., University of California Berkeley, School of Public Health, 2121 Berkeley Way, 6120, Berkeley, CA  94720-7360, United States, University of California Agriculture and Natural Resources, Nutrition Policy Institute, 1111 Franklin, Oakland, CA  94607, United States; Woodward-Lopez, G., University of California Agriculture and Natural Resources, Nutrition Policy Institute, 1111 Franklin, Oakland, CA  94607, United States","Thompson, H.R.; University of California Berkeley, 2121 Berkeley Way, 6120, United States; email: thompsonh@berkeley.edu",,"Cambridge University Press",13689800,,PHNUF,,"English","Public Health Nutr.",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85123949206
