Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Krishnan S., Blackwell M.E., Pilawa-Podgurski R.C.N.","58277512300;57202042920;24483804300;","An EMI-Compliant and Automotive-Rated 48V to Point-of-Load Dickson-Based Hybrid Switched-Capacitor DC-DC Converter",2023,"2023 IEEE Transportation Electrification Conference and Expo, ITEC 2023",,,,"","",,,"10.1109/ITEC55900.2023.10187087","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168243128&doi=10.1109%2fITEC55900.2023.10187087&partnerID=40&md5=3902771a34c15ee3716fb662416e2980","University of California Berkeley, Department of Electrical Engineering and Computer Sciences, United States","Krishnan, S., University of California Berkeley, Department of Electrical Engineering and Computer Sciences, United States; Blackwell, M.E., University of California Berkeley, Department of Electrical Engineering and Computer Sciences, United States; Pilawa-Podgurski, R.C.N., University of California Berkeley, Department of Electrical Engineering and Computer Sciences, United States",,,"Institute of Electrical and Electronics Engineers Inc.",,9798350397420,,,"English","IEEE Transp. Electrif. Conf. Expo, ITEC",Conference Paper,"Final","",Scopus,2-s2.0-85168243128
"Xiang C., Zheng X., Song F., Lin J., Jiang Z.","57210133841;37111727600;43061608500;7501724711;57470234200;","Author Correction: Assessing the roles of efficient market versus regulatory capture in China’s power market reform (Nature Energy, (2023), 8, 7, (747-757), 10.1038/s41560-023-01278-9)",2023,"Nature Energy",,,,"","",,,"10.1038/s41560-023-01353-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167627382&doi=10.1038%2fs41560-023-01353-1&partnerID=40&md5=28539976ff1d513a130ed5586187bdd5","School of Applied Economics, Renmin University of China, Beijing, China; Lawrence Berkeley National Laboratory, Berkeley, CA, United States; University of California Berkeley, Berkeley, CA, United States; Zhineng Consultant Company, Beijing, China","Xiang, C., School of Applied Economics, Renmin University of China, Beijing, China; Zheng, X., School of Applied Economics, Renmin University of China, Beijing, China; Song, F., School of Applied Economics, Renmin University of China, Beijing, China; Lin, J., Lawrence Berkeley National Laboratory, Berkeley, CA, United States, University of California Berkeley, Berkeley, CA, United States; Jiang, Z., Zhineng Consultant Company, Beijing, China","Lin, J.; Lawrence Berkeley National LaboratoryUnited States; email: J_Lin@lbl.gov",,"Nature Research",20587546,,,,"English","Nat. Energy",Erratum,"Article in Press","All Open Access, Hybrid Gold",Scopus,2-s2.0-85167627382
"Demarteau J., Cousineau B., Wang Z., Bose B., Cheong S., Lan G., Baral N.R., Teat S.J., Scown C.D., Keasling J.D., Helms B.A.","56829348000;58059609700;57996808900;57203690553;57188564799;57191286025;55897178000;7005644651;33568213400;7005564120;57204368153;","Biorenewable and circular polydiketoenamine plastics",2023,"Nature Sustainability",,,,"","",,1,"10.1038/s41893-023-01160-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165873469&doi=10.1038%2fs41893-023-01160-2&partnerID=40&md5=77e8ce96284f93c55d48eefa172d56ab","The Molecular Foundry, Lawrence Berkeley National Laboratory, Berkeley, CA, United States; Joint BioEnergy Institute, Emeryville, CA, United States; Department of Chemical and Biomolecular Engineering & Department of Bioengineering, University of California, Berkeley, CA, United States; QB3 Institute, University of California, Berkeley, CA, United States; Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, United States; Advanced Light Source, Lawrence Berkeley National Laboratory, Berkeley, CA, United States; Energy Analysis and Environmental Impacts Division, Lawrence Berkeley National Laboratory, Berkeley, CA, United States; Energy & Biosciences Institute, University of California, Berkeley, CA, United States; Center for Synthetic Biochemistry, Shenzhen Institutes for Advanced Technologies, Shenzhen, China; The Novo Nordisk Foundation Center for Biosustainability, Technical University Denmark, Kemitorvet, Kongens Lyngby, Denmark; Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA, United States","Demarteau, J., The Molecular Foundry, Lawrence Berkeley National Laboratory, Berkeley, CA, United States; Cousineau, B., The Molecular Foundry, Lawrence Berkeley National Laboratory, Berkeley, CA, United States; Wang, Z., Joint BioEnergy Institute, Emeryville, CA, United States, Department of Chemical and Biomolecular Engineering & Department of Bioengineering, University of California, Berkeley, CA, United States, QB3 Institute, University of California, Berkeley, CA, United States, Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, United States; Bose, B., Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, United States; Cheong, S., Joint BioEnergy Institute, Emeryville, CA, United States, Department of Chemical and Biomolecular Engineering & Department of Bioengineering, University of California, Berkeley, CA, United States, QB3 Institute, University of California, Berkeley, CA, United States, Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, United States; Lan, G., Joint BioEnergy Institute, Emeryville, CA, United States, Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, United States; Baral, N.R., Joint BioEnergy Institute, Emeryville, CA, United States, Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, United States; Teat, S.J., Advanced Light Source, Lawrence Berkeley National Laboratory, Berkeley, CA, United States; Scown, C.D., Joint BioEnergy Institute, Emeryville, CA, United States, Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, United States, Energy Analysis and Environmental Impacts Division, Lawrence Berkeley National Laboratory, Berkeley, CA, United States, Energy & Biosciences Institute, University of California, Berkeley, CA, United States; Keasling, J.D., Joint BioEnergy Institute, Emeryville, CA, United States, Department of Chemical and Biomolecular Engineering & Department of Bioengineering, University of California, Berkeley, CA, United States, QB3 Institute, University of California, Berkeley, CA, United States, Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, United States, Center for Synthetic Biochemistry, Shenzhen Institutes for Advanced Technologies, Shenzhen, China, The Novo Nordisk Foundation Center for Biosustainability, Technical University Denmark, Kemitorvet, Kongens Lyngby, Denmark; Helms, B.A., The Molecular Foundry, Lawrence Berkeley National Laboratory, Berkeley, CA, United States, Joint BioEnergy Institute, Emeryville, CA, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA, United States","Helms, B.A.; The Molecular Foundry, United States; email: bahelms@lbl.gov",,"Nature Research",23989629,,,,"English","Nature Sustain.",Article,"Article in Press","",Scopus,2-s2.0-85165873469
"Lara J.D., Henriquez-Auba R., Ramasubramanian D., Dhople S., Callaway D.S., Sanders S.","56276562300;57203978699;55737259300;35229004400;26038994100;7202099214;","Revisiting Power Systems Time-domain Simulation Methods and Models",2023,"IEEE Transactions on Power Systems",,,,"1","16",,,"10.1109/TPWRS.2023.3303291","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165461995&doi=10.1109%2fTPWRS.2023.3303291&partnerID=40&md5=f96d9c74475decc9f866827658f13b04","Grid Planning and Analysis Center, National Renewable Energy Laboratory, Golden, CO, USA; Electric Power Research Institute, USA; Department of Electrical Engineering, University of Minnesota, USA; Energy and Resources Group, University of California Berkeley, USA; Department of Electrical Engineering and Computer Sciences, University of California Berkeley, USA","Lara, J.D., Grid Planning and Analysis Center, National Renewable Energy Laboratory, Golden, CO, USA; Henriquez-Auba, R., Grid Planning and Analysis Center, National Renewable Energy Laboratory, Golden, CO, USA; Ramasubramanian, D., Electric Power Research Institute, USA; Dhople, S., Department of Electrical Engineering, University of Minnesota, USA; Callaway, D.S., Energy and Resources Group, University of California Berkeley, USA; Sanders, S., Department of Electrical Engineering and Computer Sciences, University of California Berkeley, USA",,,"Institute of Electrical and Electronics Engineers Inc.",08858950,,ITPSE,,"English","IEEE Trans Power Syst",Article,"Article in Press","All Open Access, Green",Scopus,2-s2.0-85165461995
"Thomsen M., Fernandez-Pello A.C., Williams F.A.","57188757303;35601955300;57203610156;","On the Growth of Wildland Fires from a Small Ignition Source",2023,"Combustion Science and Technology",,,,"","",,,"10.1080/00102202.2023.2239461","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165441428&doi=10.1080%2f00102202.2023.2239461&partnerID=40&md5=21b8e6dbce2f0cf0197912235d8da149","Faculty of Engineering and Sciences, Universidad Adolfo Ibáñez, Santiago, Chile; Department of Mechanical Engineering, University of California Berkeley, Berkeley, CA, United States; Department of Mechanical and Aerospace Engineering, University of California San Diego, La JollaCA, United States","Thomsen, M., Faculty of Engineering and Sciences, Universidad Adolfo Ibáñez, Santiago, Chile; Fernandez-Pello, A.C., Department of Mechanical Engineering, University of California Berkeley, Berkeley, CA, United States; Williams, F.A., Department of Mechanical and Aerospace Engineering, University of California San Diego, La JollaCA, United States","Fernandez-Pello, A.C.; Department of Mechanical Engineering, United States; email: ferpello@me.berkeley.edu",,"Taylor and Francis Ltd.",00102202,,CBSTB,,"English","Combust Sci Technol",Article,"Article in Press","",Scopus,2-s2.0-85165441428
"Maslyn J.A., Barai P., McEntush K.D., Harry K.J., Frenck L., Loo W.S., Ho A.S., Parkinson D.Y., Srinivasan V., Balsara N.P.","57190259965;23388651800;57197715846;49961492200;55583301400;56662861100;57220046630;10341232700;7201539964;57140075800;","Plating and Stripping of Lithium Metal Stabilized by a Block Copolymer Electrolyte: Local Current Density Measurement and Modeling",2023,"Journal of the Electrochemical Society","170","7","070510","","",,,"10.1149/1945-7111/ace12f","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165327291&doi=10.1149%2f1945-7111%2face12f&partnerID=40&md5=b3f7d7e84983fdb51d6a125852df9815","Department of Chemical and Biomolecular Engineering, University of California, Berkeley, CA  94720, United States; Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Argonne National Laboratory, Lemont, IL  60439, United States; Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States; Advanced Light Source, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Energy Technologies Area, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States","Maslyn, J.A., Department of Chemical and Biomolecular Engineering, University of California, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Barai, P., Argonne National Laboratory, Lemont, IL  60439, United States; McEntush, K.D., Department of Chemical and Biomolecular Engineering, University of California, Berkeley, CA  94720, United States; Harry, K.J., Department of Materials Science and Engineering, University of California, Berkeley, CA  94720, United States; Frenck, L., Department of Chemical and Biomolecular Engineering, University of California, Berkeley, CA  94720, United States; Loo, W.S., Department of Chemical and Biomolecular Engineering, University of California, Berkeley, CA  94720, United States; Ho, A.S., Department of Chemical and Biomolecular Engineering, University of California, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Parkinson, D.Y., Advanced Light Source, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Srinivasan, V., Argonne National Laboratory, Lemont, IL  60439, United States; Balsara, N.P., Department of Chemical and Biomolecular Engineering, University of California, Berkeley, CA  94720, United States, Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States, Energy Technologies Area, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States","Maslyn, J.A.; Department of Chemical and Biomolecular Engineering, United States
Balsara, N.P.; Department of Chemical and Biomolecular Engineering, United States; email: nbalsara@berkeley.edu",,"Institute of Physics",00134651,,JESOA,,"English","J Electrochem Soc",Article,"Final","",Scopus,2-s2.0-85165327291
"Guo P., Lin X., Macdonald D.D., Odnevall I., Zhang S., Zhang Y., Lin C., Wu Q., Yang Y., Huang W.","58604169700;57195603512;57220942831;6603574402;57221463882;55865539300;57209255902;58407361500;57826105900;7407903478;","Chloride Induced Secondary Passive Film Failure for Laser Additive Manufacturing Nickel-Based Superalloys during Electrochemical Machining",2023,"Journal of the Electrochemical Society","170","6","063508","","",,,"10.1149/1945-7111/acdafd","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163611591&doi=10.1149%2f1945-7111%2facdafd&partnerID=40&md5=1cec70612c1b97152a398db3a1badf77","State Key Laboratory of Physical Chemistry of Solid Surfaces, Department of Chemistry, College of Chemistry and Chemical Engineering, Xiamen University, Xiamen, 361005, China; Suzhou Electromaching Machine Tool Research Institute Co. Ltd, Suzhou, Jiangsu, 215011, China; State Key Laboratory of Solidification Processing, Northwestern Polytechnical University, Shaanxi, Xi'an, China; Department of Nuclear Engineering, University of California at Berkeley, Berkeley, CA  94720, United States; KTH Royal Institute of Technology, School of Engineering Sciences in Chemistry, Biotechnology and Health, Department of Chemistry, Division of Surface and Corrosion Science, Stockholm, SE-100 44, Sweden; Xi'An Institute of Electromechanical Information Technology, Xi'an, 710065, China","Guo, P., State Key Laboratory of Physical Chemistry of Solid Surfaces, Department of Chemistry, College of Chemistry and Chemical Engineering, Xiamen University, Xiamen, 361005, China, Suzhou Electromaching Machine Tool Research Institute Co. Ltd, Suzhou, Jiangsu, 215011, China; Lin, X., State Key Laboratory of Solidification Processing, Northwestern Polytechnical University, Shaanxi, Xi'an, China; Macdonald, D.D., Department of Nuclear Engineering, University of California at Berkeley, Berkeley, CA  94720, United States; Odnevall, I., KTH Royal Institute of Technology, School of Engineering Sciences in Chemistry, Biotechnology and Health, Department of Chemistry, Division of Surface and Corrosion Science, Stockholm, SE-100 44, Sweden; Zhang, S., Xi'An Institute of Electromechanical Information Technology, Xi'an, 710065, China; Zhang, Y., State Key Laboratory of Solidification Processing, Northwestern Polytechnical University, Shaanxi, Xi'an, China; Lin, C., State Key Laboratory of Physical Chemistry of Solid Surfaces, Department of Chemistry, College of Chemistry and Chemical Engineering, Xiamen University, Xiamen, 361005, China; Wu, Q., Suzhou Electromaching Machine Tool Research Institute Co. Ltd, Suzhou, Jiangsu, 215011, China; Yang, Y., Suzhou Electromaching Machine Tool Research Institute Co. Ltd, Suzhou, Jiangsu, 215011, China; Huang, W., State Key Laboratory of Solidification Processing, Northwestern Polytechnical University, Shaanxi, Xi'an, China","Macdonald, D.D.; Department of Nuclear Engineering, United States; email: macdonald@berkeley.edu",,"Institute of Physics",00134651,,JESOA,,"English","J Electrochem Soc",Article,"Final","",Scopus,2-s2.0-85163611591
"Roberts C., Arnold D., Callaway D.S.","57191095405;15768608500;26038994100;","An Online Adaptive Damping Controller for Converter-Interfaced Generation",2023,"IEEE Transactions on Power Systems",,,,"1","11",,,"10.1109/TPWRS.2023.3286186","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163453146&doi=10.1109%2fTPWRS.2023.3286186&partnerID=40&md5=0e08827cd7e1051de25495d35005c559","Department of Electrical and Computer Engineering, UC Berkeley, and the Grid Integration GroupLawrence Berkeley National Laboratory; Grid Integration GroupLawrence Berkeley National Laboratory; Energy and Resources GroupUC Berkeley and Lawrence Berkeley National Laboratory","Roberts, C., Department of Electrical and Computer Engineering, UC Berkeley, and the Grid Integration GroupLawrence Berkeley National Laboratory; Arnold, D., Grid Integration GroupLawrence Berkeley National Laboratory; Callaway, D.S., Energy and Resources GroupUC Berkeley and Lawrence Berkeley National Laboratory",,,"Institute of Electrical and Electronics Engineers Inc.",08858950,,ITPSE,,"English","IEEE Trans Power Syst",Article,"Article in Press","",Scopus,2-s2.0-85163453146
"Blum L., Blum M.","7102886034;7202379596;","A Theoretical Computer Science Perspective on Consciousness and Artificial General Intelligence",2023,"Engineering",,,,"","",,,"10.1016/j.eng.2023.03.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163378234&doi=10.1016%2fj.eng.2023.03.010&partnerID=40&md5=92e8241688ca6feb4feafd8fb9bd9241","Department of Computer Science, School of Computer Science, Carnegie Mellon University, Pittsburgh, PA  15213, United States; Electrical Engineering and Computer Science Department, University of California, Berkeley, CA  94720, United States","Blum, L., Department of Computer Science, School of Computer Science, Carnegie Mellon University, Pittsburgh, PA  15213, United States, Electrical Engineering and Computer Science Department, University of California, Berkeley, CA  94720, United States; Blum, M., Department of Computer Science, School of Computer Science, Carnegie Mellon University, Pittsburgh, PA  15213, United States, Electrical Engineering and Computer Science Department, University of California, Berkeley, CA  94720, United States",,,"Elsevier Ltd",20958099,,,,"English","Engineering",Letter,"Article in Press","",Scopus,2-s2.0-85163378234
"Shi X.T., Liu H., Wang M., Li X., Ciuffo B., Work D., Kan D.","57211581492;57191739498;55976325900;57222066004;55932397200;34874339000;57210951859;","Inconsistency of AV Impacts on Traffic Flow: Predictions in Literature",2023,"Lecture Notes in Mobility","Part F645",,,"165","173",,,"10.1007/978-3-031-34757-3_13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162208013&doi=10.1007%2f978-3-031-34757-3_13&partnerID=40&md5=97a846498a9b908a33b576a243135035","University of Michigan, 2350 Hayward Street, Ann Arbor, MI  48109, United States; University of California, Berkeley, 1357 S. 46th Street, Richmond, CA  94804, United States; Technische Universität Dresden, Hettnerstraße 1, Dresden, 01069, Germany; University of Wisconsin-Madison, 1415 Engineering Drive, Madison, WI  53706, United States; European Commission Joint Research Centre, European Commission, Rue du Champ de Mars 21, Brussels, 1050, Belgium; Vanderbilt University, 1025 16th Avenue S, Suite 102, Nashville, TN  37212, United States; Florida Atlantic University, 777 Glades Road, ST 203, Boca Raton, FL  33431, United States","Shi, X.T., University of Michigan, 2350 Hayward Street, Ann Arbor, MI  48109, United States; Liu, H., University of California, Berkeley, 1357 S. 46th Street, Richmond, CA  94804, United States; Wang, M., Technische Universität Dresden, Hettnerstraße 1, Dresden, 01069, Germany; Li, X., University of Wisconsin-Madison, 1415 Engineering Drive, Madison, WI  53706, United States; Ciuffo, B., European Commission Joint Research Centre, European Commission, Rue du Champ de Mars 21, Brussels, 1050, Belgium; Work, D., Vanderbilt University, 1025 16th Avenue S, Suite 102, Nashville, TN  37212, United States; Kan, D., Florida Atlantic University, 777 Glades Road, ST 203, Boca Raton, FL  33431, United States","Shi, X.T.; University of Michigan, 2350 Hayward Street, United States; email: tomcee@umich.edu",,"Springer Science and Business Media Deutschland GmbH",21965544,,,,"English","Lect. Note. Mobil.",Book Chapter,"Final","",Scopus,2-s2.0-85162208013
"Patsakis G., Aravena I., Rajan D., Oren S.","56045819900;55914786600;22036490100;7004666886;","Formulations and valid inequalities for optimal black start allocation in power systems",2023,"Energy Systems",,,,"","",,,"10.1007/s12667-023-00586-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161550397&doi=10.1007%2fs12667-023-00586-z&partnerID=40&md5=073c1b350c111b0d545e88d67bac235c","Department of Industrial Engineering and Operations Research, University of California at Berkeley, Berkeley, CA, United States; Lawrence Livermore National Laboratory, Livermore, CA, United States","Patsakis, G., Department of Industrial Engineering and Operations Research, University of California at Berkeley, Berkeley, CA, United States; Aravena, I., Lawrence Livermore National Laboratory, Livermore, CA, United States; Rajan, D., Department of Industrial Engineering and Operations Research, University of California at Berkeley, Berkeley, CA, United States; Oren, S., Department of Industrial Engineering and Operations Research, University of California at Berkeley, Berkeley, CA, United States","Patsakis, G.; Department of Industrial Engineering and Operations Research, United States; email: gpatsakis@berkeley.edu",,"Springer Science and Business Media Deutschland GmbH",18683967,,,,"English","Energy Syst.",Article,"Article in Press","All Open Access, Green",Scopus,2-s2.0-85161550397
"Martin A., Lilley D., Prasher R., Kaur S.","57210393112;57219742498;7004221271;15071548400;","Particle Size Optimization of Thermochemical Salt Hydrates for High Energy Density Thermal Storage",2023,"Energy and Environmental Materials",,,,"","",,,"10.1002/eem2.12544","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161107696&doi=10.1002%2feem2.12544&partnerID=40&md5=b307383a967af44ba3d0ef83154bb18d","Energy Technologies Area, Lawrence Berkeley National Laboratory, Berkeley, CA  94701, United States; Department of Mechanical Engineering, UC Berkeley, Berkeley, CA  94720, United States","Martin, A., Energy Technologies Area, Lawrence Berkeley National Laboratory, Berkeley, CA  94701, United States; Lilley, D., Energy Technologies Area, Lawrence Berkeley National Laboratory, Berkeley, CA  94701, United States, Department of Mechanical Engineering, UC Berkeley, Berkeley, CA  94720, United States; Prasher, R., Energy Technologies Area, Lawrence Berkeley National Laboratory, Berkeley, CA  94701, United States, Department of Mechanical Engineering, UC Berkeley, Berkeley, CA  94720, United States; Kaur, S., Energy Technologies Area, Lawrence Berkeley National Laboratory, Berkeley, CA  94701, United States","Prasher, R.; Energy Technologies Area, United States; email: rsprasher@lbl.gov
Kaur, S.; Energy Technologies Area, United States; email: skaur@lbl.gov",,"John Wiley and Sons Inc",25750348,,,,"English","Energy Environ. Mater.",Article,"Article in Press","All Open Access, Hybrid Gold",Scopus,2-s2.0-85161107696
"Park S., Moura S., Lee K.","57195319741;26868030700;55842888800;","Integration of Hardware and Software for Battery Hardware-In-the-Loop Towards Battery Artificial Intelligence",2023,"IEEE Transactions on Transportation Electrification",,,,"1","1",,,"10.1109/TTE.2023.3270870","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159694975&doi=10.1109%2fTTE.2023.3270870&partnerID=40&md5=cb2e3061d4726984b86f762146dbd97a","Energy, Controls and Applications Lab (eCAL) at the University of California, Berkeley, CA, USA; Berkeley Sensor &#x0026; Actuator Center, University of California, Berkeley, USA","Park, S., Energy, Controls and Applications Lab (eCAL) at the University of California, Berkeley, CA, USA; Moura, S., Energy, Controls and Applications Lab (eCAL) at the University of California, Berkeley, CA, USA; Lee, K., Berkeley Sensor &#x0026; Actuator Center, University of California, Berkeley, USA",,,"Institute of Electrical and Electronics Engineers Inc.",23327782,,,,"English","IEEE Trans. Transp. Electrif.",Article,"Article in Press","",Scopus,2-s2.0-85159694975
"Atz M.I., Fratoni M.","57196471303;57204083409;","Thermal Assessment of Repository Footprint Requirement for Advanced Fuel Cycles",2023,"Nuclear Technology","209","8",,"1109","1128",,,"10.1080/00295450.2023.2189430","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159368162&doi=10.1080%2f00295450.2023.2189430&partnerID=40&md5=82b3408bfc32f59bb1c03faf95c3b2b6","University of California, Nuclear Engineering Department, Berkeley, CA, United States","Atz, M.I., University of California, Nuclear Engineering Department, Berkeley, CA, United States; Fratoni, M., University of California, Nuclear Engineering Department, Berkeley, CA, United States","Atz, M.I.; University of California, United States; email: milos.ivo.atz@gmail.com",,"Taylor and Francis Ltd.",00295450,,NUTYB,,"English","Nucl Technol",Article,"Final","",Scopus,2-s2.0-85159368162
"Avila-Palencia I., Sarmiento O.L., Gouveia N., Jáuregui A., Mascolli M.A., Slovic A.D., Rodríguez D.A.","56964279600;15842722100;6602763817;57204716988;57204202977;57021770300;7202482729;","Bicycle use in Latin American cities: changes over time by socio-economic position",2023,"Frontiers in Sustainable Cities","5",,"1055351","","",,,"10.3389/frsc.2023.1055351","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158928729&doi=10.3389%2ffrsc.2023.1055351&partnerID=40&md5=07ac0ff06602953bb5ed1f9c2bce66a6","Centre for Public Health, School of Medicine, Dentistry and Biomedical Sciences, Queen's University Belfast, Belfast, United Kingdom; Urban Health Collaborative, Dornsife School of Public Health, Drexel University, Philadelphia, PA, United States; School of Medicine, Universidad de los Andes, Bogota, Colombia; Department of Preventive Medicine, University of São Paulo Medical School, São Paulo, Brazil; Department of Physical Activity and Healthy Lifestyles, Center for Health and Nutrition Research, Instituto Nacional de Salud Pública (INSP), Cuernavaca, Mexico; School of Public Health, University of São Paulo, São Paulo, Brazil; Department of City and Regional Planning, Institute for Transportation Studies, University of California, Berkeley, Berkeley, CA, United States","Avila-Palencia, I., Centre for Public Health, School of Medicine, Dentistry and Biomedical Sciences, Queen's University Belfast, Belfast, United Kingdom, Urban Health Collaborative, Dornsife School of Public Health, Drexel University, Philadelphia, PA, United States; Sarmiento, O.L., School of Medicine, Universidad de los Andes, Bogota, Colombia; Gouveia, N., Department of Preventive Medicine, University of São Paulo Medical School, São Paulo, Brazil; Jáuregui, A., Department of Physical Activity and Healthy Lifestyles, Center for Health and Nutrition Research, Instituto Nacional de Salud Pública (INSP), Cuernavaca, Mexico; Mascolli, M.A., Department of Preventive Medicine, University of São Paulo Medical School, São Paulo, Brazil; Slovic, A.D., School of Public Health, University of São Paulo, São Paulo, Brazil; Rodríguez, D.A., Department of City and Regional Planning, Institute for Transportation Studies, University of California, Berkeley, Berkeley, CA, United States","Avila-Palencia, I.; Centre for Public Health, United Kingdom; email: i.avila-palencia@qub.ac.uk",,"Frontiers Media S.A.",26249634,,,,"English","Front. Sustain. Cities.",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85158928729
"Badruzzaman A.","6701865838;","Accelerator Technology for Well Logging: Advances, Challenges, and Opportunities",2023,"Nuclear Science and Engineering",,,,"","",,,"10.1080/00295639.2023.2177073","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85156088576&doi=10.1080%2f00295639.2023.2177073&partnerID=40&md5=010c6bed9190cce697d689873f52f5f9","Pacific Consultants and Engineers, Hayward, CA, United States; University of California, Berkeley, Berkeley, CA, United States","Badruzzaman, A., Pacific Consultants and Engineers, Hayward, CA, United States, University of California, Berkeley, Berkeley, CA, United States","Badruzzaman, A.; Pacific Consultants and EngineersUnited States; email: ahmed.badruzzaman@gmail.com",,"Taylor and Francis Ltd.",00295639,,NSENA,,"English","Nucl Sci Eng",Article,"Article in Press","",Scopus,2-s2.0-85156088576
"Klauber C., Burroughs H., Zhou A.","55972266700;57222040424;57392532100;","Collaborative and Autonomous Black Start: Theory and Implementation",2023,"2023 IEEE Power and Energy Society Innovative Smart Grid Technologies Conference, ISGT 2023",,,,"","",,,"10.1109/ISGT51731.2023.10066451","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151544410&doi=10.1109%2fISGT51731.2023.10066451&partnerID=40&md5=5d6442332c13d29f0daa447840463883","Lawrence Livermore National Laboratory, Cyber and Infrastructure Resilience, Livermore, CA, United States; University of California, Berkeley, Department of Electrical Engineering and Computer Sciences, Berkeley, CA, United States","Klauber, C., Lawrence Livermore National Laboratory, Cyber and Infrastructure Resilience, Livermore, CA, United States; Burroughs, H., Lawrence Livermore National Laboratory, Cyber and Infrastructure Resilience, Livermore, CA, United States; Zhou, A., University of California, Berkeley, Department of Electrical Engineering and Computer Sciences, Berkeley, CA, United States",,,"Institute of Electrical and Electronics Engineers Inc.",,9781665453554,,,"English","IEEE Power Energy Soc. Innov. Smart Grid Technol. Conf., ISGT",Conference Paper,"Final","",Scopus,2-s2.0-85151544410
"Coday S., Ellis N.M., Stokowski N., Pilawa-Podgurski R.C.","57202044372;57190984059;57734288600;24483804300;","Design and Flight Qualification of a Flying Capacitor Multilevel Converter for Electric Aircraft Applications",2023,"IEEE Transactions on Transportation Electrification",,,,"1","1",,,"10.1109/TTE.2023.3241543","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149370416&doi=10.1109%2fTTE.2023.3241543&partnerID=40&md5=a352a4d7744745050edca94d52ddb306","Department of Electrical Engineering and Computer Sciences, University of California, Berkeley, USA","Coday, S., Department of Electrical Engineering and Computer Sciences, University of California, Berkeley, USA; Ellis, N.M., Department of Electrical Engineering and Computer Sciences, University of California, Berkeley, USA; Stokowski, N., Department of Electrical Engineering and Computer Sciences, University of California, Berkeley, USA; Pilawa-Podgurski, R.C., Department of Electrical Engineering and Computer Sciences, University of California, Berkeley, USA",,,"Institute of Electrical and Electronics Engineers Inc.",23327782,,,,"English","IEEE Trans. Transp. Electrif.",Article,"Article in Press","",Scopus,2-s2.0-85149370416
